x,y,z
-1.245216151955980344e+00,3.468920509213511583e+00,-1.853852386698443100e+00
1.200880662083756878e+00,-2.758946714388650800e+00,-2.354627164311158261e+00
-3.723304097969869275e+00,-9.147039187995374965e-01,2.628164212837949876e+00
1.068195893396473695e+00,2.666771626276575713e+00,-4.780029413440617603e+00
-1.092673544469471514e+00,-4.700553823650892582e+00,1.096125825626542705e+00
-2.578738073066952907e+00,2.550015088922470419e+00,-1.336339433430994428e-01
1.572046652312010018e+00,-2.236567721441306555e-01,-3.894408456803279961e+00
-3.099578171960293727e+00,-2.826732559600634076e+00,3.329322408312533454e+00
-2.913287237398274332e-01,3.620752786204580520e+00,-3.172007067313121542e+00
4.955608846019307068e-01,-3.704256824732164777e+00,-1.171664422359572688e+00
-3.520515151005608523e+00,2.942804263113124597e-01,1.853782705737255121e+00
1.357211190417869862e+00,1.993955762818333755e+00,-4.713293766041701360e+00
-1.955343308725650875e+00,-4.189392948752431955e+00,2.081343340005569864e+00
-1.824875558831819955e+00,3.091029881740567919e+00,-1.424905089053128071e+00
1.071658840760993048e+00,-1.987677615305785128e+00,-2.925598956539834372e+00
-3.507086558326755643e+00,-1.923885283364964449e+00,2.718736797497609547e+00
2.891983826667053892e-01,3.161997297034810028e+00,-4.139663284713826386e+00
-5.617541880422982636e-01,-4.413556218233869011e+00,4.491726621533262409e-02
-2.891876910530447375e+00,1.318221688501233446e+00,6.523280942903754154e-01
1.512632602255798986e+00,2.535498551252234889e-01,-4.392563135331389645e+00
-2.744013247733700034e+00,-3.484134778476100980e+00,2.523881227025390306e+00
-1.430733747266436984e+00,3.386820939765779581e+00,-2.677744215063911248e+00
5.979998817908958042e-01,-2.928800392794415952e+00,-1.760928368223226848e+00
-3.473542587109904378e+00,-5.273405128788271057e-01,2.292565651905414281e+00
1.027477348748599750e+00,2.345836882421480141e+00,-4.240103772296709650e+00
-1.491479511815959835e+00,-4.213981128154724587e+00,1.373536797151021727e+00
-2.716573284204151228e+00,2.574256313346397818e+00,-6.695304899473876192e-01
1.242049655887252468e+00,-1.301133608025618393e+00,-3.697582644280146269e+00
-3.293019730631554509e+00,-2.332570932149530485e+00,2.758309727163420266e+00
-3.683505508207072232e-01,3.146011259251879633e+00,-3.654322063050527092e+00
-7.936744844391678544e-02,-3.742856715697528536e+00,-5.670398690536013753e-01
-3.131116024222435179e+00,7.900772658195932552e-01,9.689524334567558572e-01
1.016207975893132165e+00,7.809457786314570882e-01,-4.575368134793045272e+00
-2.123502174331506787e+00,-3.740732093255484170e+00,1.727629125224550588e+00
-1.660360283520155855e+00,3.213283699305629959e+00,-1.904114735118328960e+00
7.265285978278972490e-01,-2.286069523247319601e+00,-2.537985944772352731e+00
-3.455591627615427264e+00,-1.085501976083737663e+00,2.426159371865680203e+00
4.672053823304920250e-01,2.717890089185251767e+00,-4.038075629706949776e+00
-1.264127923745261617e+00,-4.024517669558624000e+00,4.755556336386590477e-01
-2.980699545740639778e+00,1.949254656396396612e+00,-2.507544318549475779e-02
9.969906423997474398e-01,-6.106328874529790007e-02,-3.830340167569475263e+00
-2.943844767683603703e+00,-2.844115757415102141e+00,2.415615877612824036e+00
-9.358869034134360554e-01,2.680404427675036505e+00,-3.024593582459442320e+00
7.230537125393274311e-02,-3.281945116119714179e+00,-1.440595534866020877e+00
-3.331731758590939396e+00,-1.162537597787293153e-01,1.335726421288927490e+00
1.009577582200849921e+00,1.466403326316890077e+00,-4.506612460060265057e+00
-1.855720969012200738e+00,-3.786869288680152934e+00,1.155850037234260386e+00
-2.161753499239970733e+00,2.405677053381232167e+00,-1.321160771126534739e+00
8.617303572764547503e-01,-1.371779597035783782e+00,-3.238959384783520967e+00
-3.326235000780704443e+00,-1.956379184380165226e+00,2.554573655173417723e+00
-4.132935648201742085e-01,2.847209891282530325e+00,-3.695172838493316458e+00
-6.872347094570674386e-01,-3.532353924741128637e+00,-2.586059785311956016e-01
-3.009255853072354991e+00,1.077752771791921083e+00,4.188110668855666852e-01
7.634956410003701510e-01,4.585705863467265386e-01,-4.005325070389997855e+00
-2.398264012828886571e+00,-3.233380524676067402e+00,1.901132500236160316e+00
-1.341518567048324062e+00,2.750858446549564018e+00,-2.508028424840805126e+00
1.171793888096406555e-01,-2.692885033229870384e+00,-1.929776990008795767e+00
-3.616270933545036481e+00,-6.252297202688015254e-01,1.706567653158181930e+00
4.472624966943467006e-01,2.027475375936137247e+00,-4.084137519076645795e+00
-1.520970163820662524e+00,-3.704594485123976710e+00,5.312281169145175452e-01
-2.765839107986046930e+00,1.812787833051280328e+00,-3.610041285340602757e-01
4.437504084164987650e-01,-7.404350513637996123e-01,-3.652395054354367510e+00
-3.078341150555204297e+00,-2.321383232407978170e+00,1.815924891259356855e+00
-7.818697653989720164e-01,2.310623608309970045e+00,-2.978971272007546300e+00
-4.945753314382355104e-01,-3.039850683738978709e+00,-1.128713172772092488e+00
-3.718692307604685166e+00,1.377000985428698254e-01,8.443031879234279558e-01
6.755846166840508982e-01,9.315174791559742706e-01,-4.013029759169339350e+00
-2.434528638807169187e+00,-3.175610372939074999e+00,1.378820271657964946e+00
-2.060768710717036267e+00,2.202576607534135533e+00,-1.917006562869765229e+00
4.368014592487630687e-01,-1.387996493203037751e+00,-2.598652112106227374e+00
-3.154206814463472508e+00,-1.366157031160900370e+00,1.374972810674978785e+00
-1.635714435799178190e-01,1.818086599454524999e+00,-3.701679634267199592e+00
-1.116490122911242056e+00,-3.262627323519296851e+00,-1.940378465101421923e-01
-2.895598460493828963e+00,9.821791739854336400e-01,-3.551360056298650258e-01
4.367905741259673902e-01,-2.789978078448624443e-01,-3.874827900898671462e+00
-2.966614061481032572e+00,-2.816089210508176066e+00,1.071577628224188894e+00
-1.642926333139762995e+00,2.006689451452129624e+00,-2.538501387433572454e+00
-2.098128378391947157e-01,-2.231766789393080597e+00,-2.028496874301489505e+00
-3.419630440576518549e+00,-3.181287762779003714e-01,8.737779198070362296e-01
-8.930669995382989335e-02,1.452586129252368519e+00,-3.872905368724718578e+00
-2.037135862310276657e+00,-3.461376214457705380e+00,4.546851114580933162e-01
-2.394603313376209464e+00,1.414427848008313449e+00,-1.299482397010132795e+00
2.435874020746560120e-01,-1.061571214807049524e+00,-3.140229975154078534e+00
-3.004073484608288158e+00,-1.816213040099870391e+00,9.536646647917761399e-01
-9.611208674487985437e-01,1.961199778820392536e+00,-3.256367845733258104e+00
-1.254122695374510821e+00,-2.960004756636064993e+00,-8.461457810234468413e-01
-2.829075621532953999e+00,5.069386572554102077e-02,4.820616924177663076e-01
-1.326833855053125011e-01,4.146429456965991522e-01,-3.436676044950591091e+00
-2.279712779138741929e+00,-2.778724852816051971e+00,5.678350930474193037e-01
-1.797951761183482544e+00,1.663426559577723118e+00,-2.391667590154181067e+00
1.305736393439711485e-01,-1.794102880592409521e+00,-2.005535507185872923e+00
-3.304123696221936246e+00,-8.017852896830910403e-01,1.010553654948601388e+00
-3.343898754643233051e-01,1.262307062786054201e+00,-3.609990574264650753e+00
-1.604786413631579034e+00,-3.256445341547494987e+00,-5.625491917207900983e-01
-2.647967707581679875e+00,7.858151031720699287e-01,-8.075344205657473129e-01
-1.472002243727499882e-01,-3.243872776684239012e-01,-2.950752296836104627e+00
-2.787459226036717919e+00,-1.939041703073092870e+00,6.095890346382657476e-01
-1.463002983415799374e+00,1.694178454853775495e+00,-2.811382864258997749e+00
-8.991865720269590634e-01,-2.527654857965847768e+00,-1.514484051046836921e+00
-2.765589588353241091e+00,-3.724991683198206061e-01,1.369749621283899710e-01
-5.867738636361736759e-01,3.130269398397410030e-01,-3.527855017894395928e+00
-1.886898718534801844e+00,-2.244438127011681328e+00,1.208241200614396660e-01
-2.309587293949902254e+00,1.241828136247649317e+00,-1.610733882154829599e+00
-3.781269355681643463e-01,-1.263791913067751294e+00,-2.473041677602180410e+00
-2.799704930955324578e+00,-1.458601584836869858e+00,3.253779009125548072e-01
-1.354201737876167710e+00,9.848741753785577036e-01,-3.119256707254042915e+00
-1.443231734833408497e+00,-2.531853092047504195e+00,-9.396589394744776502e-01
-2.620812307630239868e+00,2.985726992617171449e-02,-7.678874055433873025e-01
-7.245597359400076654e-01,-1.665838121666245730e-01,-2.709418158153551914e+00
-2.300989810047353146e+00,-2.085967989792191002e+00,2.693516787254023881e-01
-2.026037215571995898e+00,1.188654968037389237e+00,-2.197494560920573825e+00
-1.404244966788449123e+00,-1.281888539001434735e+00,-1.648497536020656851e+00
-2.915210605610361494e+00,-7.016963484402990447e-01,-2.292465592275243491e-01
-1.003528393159519805e+00,1.511051173632158295e-01,-2.921732866560552200e+00
-1.799832800706920422e+00,-2.047662798707570619e+00,-5.048157036075945348e-01
-2.284044724167645590e+00,7.188787708178020486e-01,-1.414625679906084565e+00
-9.033116083629303406e-01,-1.132609346699186226e+00,-2.591073006200247164e+00
-2.278762070099432435e+00,-1.515409561963097174e+00,-2.438363724147779577e-01
-1.584952249047981043e+00,2.822427057143380713e-01,-2.311153646126677508e+00
-1.567996114147982789e+00,-1.682431616634611160e+00,-1.326955663577949140e+00
-2.315305279960868656e+00,-4.735537302616630306e-01,-1.038663347701209050e+00
-1.221135634385090096e+00,-3.291144665351125598e-01,-2.185799685840339457e+00
-1.657254457261598368e+00,-1.290191963589993662e+00,-9.007700799795573809e-01
-1.975800641811615188e+00,-1.964141579583665864e-01,-1.792720294806900760e+00
-1.696540798339067901e+00,-9.956455077840968837e-01,-1.827200654491242471e+00
-1.926670625229440326e+00,-8.354334708878312643e-01,-1.288529432498544125e+00
